ID,x0,x1
361,7.5,145.0
362,7.5,147.5
363,7.5,150.0
364,7.5,152.5
365,7.5,155.0
366,7.5,157.5
367,7.5,160.0
368,7.5,162.5
369,7.5,165.0
370,7.5,167.5
371,7.5,170.0
372,7.5,172.5
373,7.5,175.0
374,7.5,177.5
375,7.5,180.0
376,7.5,182.5
377,7.5,185.0
378,7.5,187.5
379,7.5,190.0
380,7.5,192.5
381,7.5,195.0
382,7.5,197.5
383,7.5,200.0
384,7.5,202.5
385,7.5,205.0
386,7.5,207.5
387,7.5,210.0
388,7.5,212.5
389,7.5,215.0
390,7.5,217.5
391,7.5,220.0
392,7.5,222.5
393,7.5,225.0
394,7.5,227.5
395,7.5,230.0
396,7.5,232.5
397,7.5,235.0
398,7.5,237.5
399,7.5,240.0
400,7.5,242.5
401,7.5,245.0
402,7.5,247.5
403,7.5,250.0
404,10.0,0.0
405,10.0,2.5
406,10.0,5.0
407,10.0,7.5
408,10.0,10.0
409,10.0,12.5
410,10.0,15.0
411,10.0,17.5
412,10.0,20.0
413,10.0,22.5
414,10.0,25.0
415,10.0,27.5
416,10.0,30.0
417,10.0,32.5
418,10.0,35.0
419,10.0,37.5
420,10.0,40.0
421,10.0,42.5
422,10.0,45.0
423,10.0,47.5
424,10.0,50.0
425,10.0,52.5
426,10.0,55.0
427,10.0,57.5
428,10.0,60.0
429,10.0,62.5
430,10.0,65.0
431,10.0,67.5
432,10.0,70.0
433,10.0,72.5
434,10.0,75.0
435,10.0,77.5
436,10.0,80.0
437,10.0,82.5
438,10.0,85.0
439,10.0,87.5
440,10.0,90.0
441,10.0,92.5
442,10.0,95.0
443,10.0,97.5
444,10.0,100.0
445,10.0,102.5
446,10.0,105.0
447,10.0,107.5
448,10.0,110.0
449,10.0,112.5
450,10.0,115.0
451,10.0,117.5
452,10.0,120.0
453,10.0,122.5
454,10.0,125.0
455,10.0,127.5
456,10.0,130.0
457,10.0,132.5
458,10.0,135.0
459,10.0,137.5
460,10.0,140.0
461,10.0,142.5
462,10.0,145.0
463,10.0,147.5
464,10.0,150.0
465,10.0,152.5
466,10.0,155.0
467,10.0,157.5
468,10.0,160.0
469,10.0,162.5
470,10.0,165.0
471,10.0,167.5
472,10.0,170.0
473,10.0,172.5
474,10.0,175.0
475,10.0,177.5
476,10.0,180.0
477,10.0,182.5
478,10.0,185.0
479,10.0,187.5
480,10.0,190.0
481,10.0,192.5
482,10.0,195.0
483,10.0,197.5
484,10.0,200.0
485,10.0,202.5
486,10.0,205.0
487,10.0,207.5
488,10.0,210.0
489,10.0,212.5
490,10.0,215.0
491,10.0,217.5
492,10.0,220.0
493,10.0,222.5
494,10.0,225.0
495,10.0,227.5
496,10.0,230.0
497,10.0,232.5
498,10.0,235.0
499,10.0,237.5
500,10.0,240.0
501,10.0,242.5
502,10.0,245.0
503,10.0,247.5
504,10.0,250.0
505,12.5,0.0
506,12.5,2.5
507,12.5,5.0
508,12.5,7.5
509,12.5,10.0
510,12.5,12.5
511,12.5,15.0
512,12.5,17.5
513,12.5,20.0
514,12.5,22.5
515,12.5,25.0
516,12.5,27.5
517,12.5,30.0
518,12.5,32.5
519,12.5,35.0
520,12.5,37.5
521,12.5,40.0
522,12.5,42.5
523,12.5,45.0
524,12.5,47.5
525,12.5,50.0
526,12.5,52.5
527,12.5,55.0
528,12.5,57.5
529,12.5,60.0
530,12.5,62.5
531,12.5,65.0
532,12.5,67.5
533,12.5,70.0
534,12.5,72.5
535,12.5,75.0
536,12.5,77.5
537,12.5,80.0
538,12.5,82.5
539,12.5,85.0
540,12.5,87.5
541,12.5,90.0
542,12.5,92.5
543,12.5,95.0
544,12.5,97.5
545,12.5,100.0
546,12.5,102.5
547,12.5,105.0
548,12.5,107.5
549,12.5,110.0
550,12.5,112.5
551,12.5,115.0
552,12.5,117.5
553,12.5,120.0
554,12.5,122.5
555,12.5,125.0
556,12.5,127.5
557,12.5,130.0
558,12.5,132.5
559,12.5,135.0
560,12.5,137.5
561,12.5,140.0
562,12.5,142.5
563,12.5,145.0
564,12.5,147.5
565,12.5,150.0
566,12.5,152.5
567,12.5,155.0
568,12.5,157.5
569,12.5,160.0
570,12.5,162.5
571,12.5,165.0
572,12.5,167.5
573,12.5,170.0
574,12.5,172.5
575,12.5,175.0
576,12.5,177.5
577,12.5,180.0
578,12.5,182.5
579,12.5,185.0
580,12.5,187.5
581,12.5,190.0
582,12.5,192.5
583,12.5,195.0
584,12.5,197.5
585,12.5,200.0
586,12.5,202.5
587,12.5,205.0
588,12.5,207.5
589,12.5,210.0
590,12.5,212.5
591,12.5,215.0
592,12.5,217.5
593,12.5,220.0
594,12.5,222.5
595,12.5,225.0
596,12.5,227.5
597,12.5,230.0
598,12.5,232.5
599,12.5,235.0
600,12.5,237.5
601,12.5,240.0
602,12.5,242.5
603,12.5,245.0
604,12.5,247.5
605,12.5,250.0
606,15.0,0.0
607,15.0,2.5
608,15.0,5.0
609,15.0,7.5
610,15.0,10.0
611,15.0,12.5
612,15.0,15.0
613,15.0,17.5
614,15.0,20.0
615,15.0,22.5
616,15.0,25.0
617,15.0,27.5
618,15.0,30.0
619,15.0,32.5
620,15.0,35.0
621,15.0,37.5
622,15.0,40.0
623,15.0,42.5
624,15.0,45.0
625,15.0,47.5
626,15.0,50.0
627,15.0,52.5
628,15.0,55.0
629,15.0,57.5
630,15.0,60.0
631,15.0,62.5
632,15.0,65.0
633,15.0,67.5
634,15.0,70.0
635,15.0,72.5
636,15.0,75.0
637,15.0,77.5
638,15.0,80.0
639,15.0,82.5
640,15.0,85.0
641,15.0,87.5
642,15.0,90.0
643,15.0,92.5
644,15.0,95.0
645,15.0,97.5
646,15.0,100.0
647,15.0,102.5
648,15.0,105.0
649,15.0,107.5
650,15.0,110.0
651,15.0,112.5
652,15.0,115.0
653,15.0,117.5
654,15.0,120.0
655,15.0,122.5
656,15.0,125.0
657,15.0,127.5
658,15.0,130.0
659,15.0,132.5
660,15.0,135.0
661,15.0,137.5
662,15.0,140.0
663,15.0,142.5
664,15.0,145.0
665,15.0,147.5
666,15.0,150.0
667,15.0,152.5
668,15.0,155.0
669,15.0,157.5
670,15.0,160.0
671,15.0,162.5
672,15.0,165.0
673,15.0,167.5
674,15.0,170.0
675,15.0,172.5
676,15.0,175.0
677,15.0,177.5
678,15.0,180.0
679,15.0,182.5
680,15.0,185.0
681,15.0,187.5
682,15.0,190.0
683,15.0,192.5
684,15.0,195.0
685,15.0,197.5
686,15.0,200.0
687,15.0,202.5
688,15.0,205.0
689,15.0,207.5
690,15.0,210.0
691,15.0,212.5
692,15.0,215.0
693,15.0,217.5
694,15.0,220.0
695,15.0,222.5
696,15.0,225.0
697,15.0,227.5
698,15.0,230.0
699,15.0,232.5
700,15.0,235.0
701,15.0,237.5
702,15.0,240.0
703,15.0,242.5
704,15.0,245.0
705,15.0,247.5
706,15.0,250.0
707,17.5,0.0
708,17.5,2.5
709,17.5,5.0
710,17.5,7.5
711,17.5,10.0
712,17.5,12.5
713,17.5,15.0
714,17.5,17.5
715,17.5,20.0
716,17.5,22.5
717,17.5,25.0
718,17.5,27.5
719,17.5,30.0
720,17.5,32.5
721,17.5,35.0
722,17.5,37.5
723,17.5,40.0
724,17.5,42.5
725,17.5,45.0
726,17.5,47.5
727,17.5,50.0
728,17.5,52.5
729,17.5,55.0
730,17.5,57.5
731,17.5,60.0
732,17.5,62.5
733,17.5,65.0
734,17.5,67.5
735,17.5,70.0
736,17.5,72.5
737,17.5,75.0
738,17.5,77.5
739,17.5,80.0
740,17.5,82.5
741,17.5,85.0
742,17.5,87.5
743,17.5,90.0
744,17.5,92.5
745,17.5,95.0
746,17.5,97.5
747,17.5,100.0
748,17.5,102.5
749,17.5,105.0
750,17.5,107.5
751,17.5,110.0
752,17.5,112.5
753,17.5,115.0
754,17.5,117.5
755,17.5,120.0
756,17.5,122.5
757,17.5,125.0
758,17.5,127.5
759,17.5,130.0
760,17.5,132.5
761,17.5,135.0
762,17.5,137.5
763,17.5,140.0
764,17.5,142.5
765,17.5,145.0
766,17.5,147.5
767,17.5,150.0
768,17.5,152.5
769,17.5,155.0
770,17.5,157.5
771,17.5,160.0
772,17.5,162.5
773,17.5,165.0
774,17.5,167.5
775,17.5,170.0
776,17.5,172.5
777,17.5,175.0
778,17.5,177.5
779,17.5,180.0
780,17.5,182.5
781,17.5,185.0
782,17.5,187.5
783,17.5,190.0
784,17.5,192.5
785,17.5,195.0
786,17.5,197.5
787,17.5,200.0
788,17.5,202.5
789,17.5,205.0
790,17.5,207.5
791,17.5,210.0
792,17.5,212.5
793,17.5,215.0
794,17.5,217.5
795,17.5,220.0
796,17.5,222.5
797,17.5,225.0
798,17.5,227.5
799,17.5,230.0
800,17.5,232.5
801,17.5,235.0
802,17.5,237.5
803,17.5,240.0
804,17.5,242.5
805,17.5,245.0
806,17.5,247.5
807,17.5,250.0
808,20.0,0.0
809,20.0,2.5
810,20.0,5.0
811,20.0,7.5
812,20.0,10.0
813,20.0,12.5
814,20.0,15.0
815,20.0,17.5
816,20.0,20.0
817,20.0,22.5
818,20.0,25.0
819,20.0,27.5
820,20.0,30.0
821,20.0,32.5
822,20.0,35.0
823,20.0,37.5
824,20.0,40.0
825,20.0,42.5
826,20.0,45.0
827,20.0,47.5
828,20.0,50.0
829,20.0,52.5
830,20.0,55.0
831,20.0,57.5
832,20.0,60.0
833,20.0,62.5
834,20.0,65.0
835,20.0,67.5
836,20.0,70.0
837,20.0,72.5
838,20.0,75.0
839,20.0,77.5
840,20.0,80.0
841,20.0,82.5
842,20.0,85.0
843,20.0,87.5
844,20.0,90.0
845,20.0,92.5
846,20.0,95.0
847,20.0,97.5
848,20.0,100.0
849,20.0,102.5
850,20.0,105.0
851,20.0,107.5
852,20.0,110.0
853,20.0,112.5
854,20.0,115.0
855,20.0,117.5
856,20.0,120.0
857,20.0,122.5
858,20.0,125.0
859,20.0,127.5
860,20.0,130.0
861,20.0,132.5
862,20.0,135.0
863,20.0,137.5
864,20.0,140.0
865,20.0,142.5
866,20.0,145.0
867,20.0,147.5
868,20.0,150.0
869,20.0,152.5
870,20.0,155.0
871,20.0,157.5
872,20.0,160.0
873,20.0,162.5
874,20.0,165.0
875,20.0,167.5
876,20.0,170.0
877,20.0,172.5
878,20.0,175.0
879,20.0,177.5
880,20.0,180.0
881,20.0,182.5
882,20.0,185.0
883,20.0,187.5
884,20.0,190.0
885,20.0,192.5
886,20.0,195.0
887,20.0,197.5
888,20.0,200.0
889,20.0,202.5
890,20.0,205.0
891,20.0,207.5
892,20.0,210.0
893,20.0,212.5
894,20.0,215.0
895,20.0,217.5
896,20.0,220.0
897,20.0,222.5
898,20.0,225.0
899,20.0,227.5
900,20.0,230.0
901,20.0,232.5
902,20.0,235.0
903,20.0,237.5
904,20.0,240.0
905,20.0,242.5
906,20.0,245.0
907,20.0,247.5
908,20.0,250.0
909,22.5,0.0
910,22.5,2.5
911,22.5,5.0
912,22.5,7.5
913,22.5,10.0
914,22.5,12.5
915,22.5,15.0
916,22.5,17.5
917,22.5,20.0
918,22.5,22.5
919,22.5,25.0
920,22.5,27.5
921,22.5,30.0
922,22.5,32.5
923,22.5,35.0
924,22.5,37.5
925,22.5,40.0
926,22.5,42.5
927,22.5,45.0
928,22.5,47.5
929,22.5,50.0
930,22.5,52.5
931,22.5,55.0
932,22.5,57.5
933,22.5,60.0
934,22.5,62.5
935,22.5,65.0
936,22.5,67.5
937,22.5,70.0
938,22.5,72.5
939,22.5,75.0
940,22.5,77.5
941,22.5,80.0
942,22.5,82.5
943,22.5,85.0
944,22.5,87.5
945,22.5,90.0
946,22.5,92.5
947,22.5,95.0
948,22.5,97.5
949,22.5,100.0
950,22.5,102.5
951,22.5,105.0
952,22.5,107.5
953,22.5,110.0
954,22.5,112.5
955,22.5,115.0
956,22.5,117.5
957,22.5,120.0
958,22.5,122.5
959,22.5,125.0
960,22.5,127.5
961,22.5,130.0
962,22.5,132.5
963,22.5,135.0
964,22.5,137.5
965,22.5,140.0
966,22.5,142.5
967,22.5,145.0
968,22.5,147.5
969,22.5,150.0
970,22.5,152.5
971,22.5,155.0
972,22.5,157.5
973,22.5,160.0
974,22.5,162.5
975,22.5,165.0
976,22.5,167.5
977,22.5,170.0
978,22.5,172.5
979,22.5,175.0
980,22.5,177.5
981,22.5,180.0
982,22.5,182.5
983,22.5,185.0
984,22.5,187.5
985,22.5,190.0
986,22.5,192.5
987,22.5,195.0
988,22.5,197.5
989,22.5,200.0
990,22.5,202.5
991,22.5,205.0
992,22.5,207.5
993,22.5,210.0
994,22.5,212.5
995,22.5,215.0
996,22.5,217.5
997,22.5,220.0
998,22.5,222.5
999,22.5,225.0
1000,22.5,227.5
1001,22.5,230.0
1002,22.5,232.5
1003,22.5,235.0
1004,22.5,237.5
1005,22.5,240.0
1006,22.5,242.5
1007,22.5,245.0
1008,22.5,247.5
1009,22.5,250.0
1010,25.0,0.0
1011,25.0,2.5
1012,25.0,5.0
1013,25.0,7.5
1014,25.0,10.0
1015,25.0,12.5
1016,25.0,15.0
1017,25.0,17.5
1018,25.0,20.0
1019,25.0,22.5
1020,25.0,25.0
1021,25.0,27.5
1022,25.0,30.0
1023,25.0,32.5
1024,25.0,35.0
1025,25.0,37.5
1026,25.0,40.0
1027,25.0,42.5
1028,25.0,45.0
1029,25.0,47.5
1030,25.0,50.0
1031,25.0,52.5
1032,25.0,55.0
1033,25.0,57.5
1034,25.0,60.0
1035,25.0,62.5
1036,25.0,65.0
1037,25.0,67.5
1038,25.0,70.0
1039,25.0,72.5
1040,25.0,75.0
1041,25.0,77.5
1042,25.0,80.0
1043,25.0,82.5
1044,25.0,85.0
1045,25.0,87.5
1046,25.0,90.0
1047,25.0,92.5
1048,25.0,95.0
1049,25.0,97.5
1050,25.0,100.0
1051,25.0,102.5
1052,25.0,105.0
1053,25.0,107.5
1054,25.0,110.0
1055,25.0,112.5
1056,25.0,115.0
1057,25.0,117.5
1058,25.0,120.0
1059,25.0,122.5
1060,25.0,125.0
1061,25.0,127.5
1062,25.0,130.0
1063,25.0,132.5
1064,25.0,135.0
1065,25.0,137.5
1066,25.0,140.0
1067,25.0,142.5
1068,25.0,145.0
1069,25.0,147.5
1070,25.0,150.0
1071,25.0,152.5
1072,25.0,155.0
1073,25.0,157.5
1074,25.0,160.0
1075,25.0,162.5
1076,25.0,165.0
1077,25.0,167.5
1078,25.0,170.0
1079,25.0,172.5
1080,25.0,175.0
1081,25.0,177.5
1082,25.0,180.0
1083,25.0,182.5
1084,25.0,185.0
1085,25.0,187.5
1086,25.0,190.0
1087,25.0,192.5
1088,25.0,195.0
1089,25.0,197.5
1090,25.0,200.0
1091,25.0,202.5
1092,25.0,205.0
1093,25.0,207.5
1094,25.0,210.0
1095,25.0,212.5
1096,25.0,215.0
1097,25.0,217.5
1098,25.0,220.0
1099,25.0,222.5
1100,25.0,225.0
1101,25.0,227.5
1102,25.0,230.0
1103,25.0,232.5
1104,25.0,235.0
1105,25.0,237.5
1106,25.0,240.0
1107,25.0,242.5
1108,25.0,245.0
1109,25.0,247.5
1110,25.0,250.0
1111,27.5,0.0
1112,27.5,2.5
1113,27.5,5.0
1114,27.5,7.5
1115,27.5,10.0
1116,27.5,12.5
1117,27.5,15.0
1118,27.5,17.5
1119,27.5,20.0
1120,27.5,22.5
1121,27.5,25.0
1122,27.5,27.5
1123,27.5,30.0
1124,27.5,32.5
1125,27.5,35.0
1126,27.5,37.5
1127,27.5,40.0
1128,27.5,42.5
1129,27.5,45.0
1130,27.5,47.5
1131,27.5,50.0
1132,27.5,52.5
1133,27.5,55.0
1134,27.5,57.5
1135,27.5,60.0
1136,27.5,62.5
1137,27.5,65.0
1138,27.5,67.5
1139,27.5,70.0
1140,27.5,72.5
1141,27.5,75.0
1142,27.5,77.5
1143,27.5,80.0
1144,27.5,82.5
1145,27.5,85.0
1146,27.5,87.5
1147,27.5,90.0
1148,27.5,92.5
1149,27.5,95.0
1150,27.5,97.5
1151,27.5,100.0
1152,27.5,102.5
1153,27.5,105.0
1154,27.5,107.5
1155,27.5,110.0
1156,27.5,112.5
1157,27.5,115.0
1158,27.5,117.5
1159,27.5,120.0
1160,27.5,122.5
1161,27.5,125.0
1162,27.5,127.5
1163,27.5,130.0
1164,27.5,132.5
1165,27.5,135.0
1166,27.5,137.5
1167,27.5,140.0
1168,27.5,142.5
1169,27.5,145.0
1170,27.5,147.5
1171,27.5,150.0
1172,27.5,152.5
1173,27.5,155.0
1174,27.5,157.5
1175,27.5,160.0
1176,27.5,162.5
1177,27.5,165.0
1178,27.5,167.5
1179,27.5,170.0
1180,27.5,172.5
1181,27.5,175.0
1182,27.5,177.5
1183,27.5,180.0
1184,27.5,182.5
1185,27.5,185.0
1186,27.5,187.5
1187,27.5,190.0
1188,27.5,192.5
1189,27.5,195.0
1190,27.5,197.5
1191,27.5,200.0
1192,27.5,202.5
1193,27.5,205.0
1194,27.5,207.5
1195,27.5,210.0
1196,27.5,212.5
1197,27.5,215.0
1198,27.5,217.5
1199,27.5,220.0
1200,27.5,222.5
1201,27.5,225.0
1202,27.5,227.5
1203,27.5,230.0
1204,27.5,232.5
1205,27.5,235.0
1206,27.5,237.5
1207,27.5,240.0
1208,27.5,242.5
1209,27.5,245.0
1210,27.5,247.5
1211,27.5,250.0
1212,30.0,0.0
1213,30.0,2.5
1214,30.0,5.0
1215,30.0,7.5
1216,30.0,10.0
1217,30.0,12.5
1218,30.0,15.0
1219,30.0,17.5
1220,30.0,20.0
1221,30.0,22.5
1222,30.0,25.0
1223,30.0,27.5
1224,30.0,30.0
1225,30.0,32.5
1226,30.0,35.0
1227,30.0,37.5
1228,30.0,40.0
1229,30.0,42.5
1230,30.0,45.0
1231,30.0,47.5
1232,30.0,50.0
1233,30.0,52.5
1234,30.0,55.0
1235,30.0,57.5
1236,30.0,60.0
1237,30.0,62.5
1238,30.0,65.0
1239,30.0,67.5
1240,30.0,70.0
1241,30.0,72.5
1242,30.0,75.0
1243,30.0,77.5
1244,30.0,80.0
1245,30.0,82.5
1246,30.0,85.0
1247,30.0,87.5
1248,30.0,90.0
1249,30.0,92.5
1250,30.0,95.0
1251,30.0,97.5
1252,30.0,100.0
1253,30.0,102.5
1254,30.0,105.0
1255,30.0,107.5
1256,30.0,110.0
1257,30.0,112.5
1258,30.0,115.0
1259,30.0,117.5
1260,30.0,120.0
1261,30.0,122.5
1262,30.0,125.0
1263,30.0,127.5
1264,30.0,130.0
1265,30.0,132.5
1266,30.0,135.0
1267,30.0,137.5
1268,30.0,140.0
1269,30.0,142.5
1270,30.0,145.0
1271,30.0,147.5
1272,30.0,150.0
1273,30.0,152.5
1274,30.0,155.0
1275,30.0,157.5
1276,30.0,160.0
1277,30.0,162.5
1278,30.0,165.0
1279,30.0,167.5
1280,30.0,170.0
1281,30.0,172.5
1282,30.0,175.0
1283,30.0,177.5
1284,30.0,180.0
1285,30.0,182.5
1286,30.0,185.0
1287,30.0,187.5
1288,30.0,190.0
1289,30.0,192.5
1290,30.0,195.0
1291,30.0,197.5
1292,30.0,200.0
1293,30.0,202.5
1294,30.0,205.0
1295,30.0,207.5
1296,30.0,210.0
1297,30.0,212.5
1298,30.0,215.0
1299,30.0,217.5
1300,30.0,220.0
1301,30.0,222.5
1302,30.0,225.0
1303,30.0,227.5
1304,30.0,230.0
1305,30.0,232.5
1306,30.0,235.0
1307,30.0,237.5
1308,30.0,240.0
1309,30.0,242.5
1310,30.0,245.0
1311,30.0,247.5
1312,30.0,250.0
1313,32.5,0.0
1314,32.5,2.5
1315,32.5,5.0
1316,32.5,7.5
1317,32.5,10.0
1318,32.5,12.5
1319,32.5,15.0
1320,32.5,17.5
1321,32.5,20.0
1322,32.5,22.5
1323,32.5,25.0
1324,32.5,27.5
1325,32.5,30.0
1326,32.5,32.5
1327,32.5,35.0
1328,32.5,37.5
1329,32.5,40.0
1330,32.5,42.5
1331,32.5,45.0
1332,32.5,47.5
1333,32.5,50.0
1334,32.5,52.5
1335,32.5,55.0
1336,32.5,57.5
1337,32.5,60.0
1338,32.5,62.5
1339,32.5,65.0
1340,32.5,67.5
1341,32.5,70.0
1342,32.5,72.5
1343,32.5,75.0
1344,32.5,77.5
1345,32.5,80.0
1346,32.5,82.5
1347,32.5,85.0
1348,32.5,87.5
1349,32.5,90.0
1350,32.5,92.5
1351,32.5,95.0
1352,32.5,97.5
1353,32.5,100.0
1354,32.5,102.5
1355,32.5,105.0
1356,32.5,107.5
1357,32.5,110.0
1358,32.5,112.5
1359,32.5,115.0
1360,32.5,117.5
1361,32.5,120.0
